x	N1	N2	N8	N14	N20	N26	N32	N38	N44	N50	N56	N62	N68	N74	N80	N86	N92	N98	N104	N110	N116	N122	N128	N134	N140	N146
146.767	0.000104917	9.79455e-05	8.11264e-05	6.20772e-05	4.54506e-05	3.24696e-05	2.29099e-05	1.60709e-05	1.12443e-05	7.85822e-06	5.48847e-06	3.8313e-06	2.67258e-06	1.86229e-06	1.29553e-06	8.99034e-07	6.21613e-07	4.27483e-07	2.91622e-07	1.96536e-07	1.29984e-07	8.34008e-08	5.07948e-08	2.79714e-08	1.19955e-08	5.4173e-09
153.111	0.000103823	9.67751e-05	7.98795e-05	6.09249e-05	4.45139e-05	3.17636e-05	2.23983e-05	1.57073e-05	1.09883e-05	7.67878e-06	5.36296e-06	3.74363e-06	2.61141e-06	1.81965e-06	1.26586e-06	8.7845e-07	6.07381e-07	4.17695e-07	2.84946e-07	1.92036e-07	1.27008e-07	8.14914e-08	4.96318e-08	2.7331e-08	1.17209e-08	5.29327e-09
159.727	0.000102642	9.55356e-05	7.85997e-05	5.97653e-05	4.35807e-05	3.10635e-05	2.18923e-05	1.53481e-05	1.07355e-05	7.50165e-06	5.23909e-06	3.6571e-06	2.55103e-06	1.77758e-06	1.23659e-06	8.58137e-07	5.93336e-07	4.08036e-07	2.78357e-07	1.87596e-07	1.24071e-07	7.9607e-08	4.84841e-08	2.6699e-08	1.14498e-08	5.17087e-09
166.628	0.000101373	9.42273e-05	7.72871e-05	5.85983e-05	4.26504e-05	3.03691e-05	2.13914e-05	1.4993e-05	1.04858e-05	7.32669e-06	5.11674e-06	3.57166e-06	2.49141e-06	1.73603e-06	1.20769e-06	8.38077e-07	5.79466e-07	3.98498e-07	2.7185e-07	1.83211e-07	1.2117e-07	7.77461e-08	4.73508e-08	2.60749e-08	1.11822e-08	5.05e-09
173.824	0.000100018	9.28509e-05	7.59419e-05	5.74235e-05	4.17227e-05	2.96798e-05	2.08954e-05	1.46417e-05	1.02389e-05	7.15374e-06	4.99583e-06	3.48721e-06	2.43249e-06	1.69497e-06	1.17912e-06	8.18253e-07	5.6576e-07	3.89072e-07	2.65419e-07	1.78877e-07	1.18304e-07	7.59071e-08	4.62307e-08	2.54581e-08	1.09177e-08	4.93055e-09
181.33	9.8577e-05	9.14074e-05	7.45644e-05	5.62406e-05	4.0797e-05	2.8995e-05	2.04038e-05	1.42939e-05	9.99454e-06	6.98265e-06	4.87622e-06	3.40368e-06	2.37421e-06	1.65435e-06	1.15087e-06	7.98646e-07	5.52203e-07	3.79749e-07	2.59059e-07	1.74591e-07	1.15469e-07	7.40882e-08	4.5123e-08	2.48481e-08	1.06561e-08	4.8124e-09
189.157	9.70527e-05	8.98981e-05	7.31548e-05	5.50494e-05	3.98727e-05	2.83143e-05	1.99162e-05	1.39493e-05	9.75255e-06	6.81324e-06	4.7578e-06	3.32098e-06	2.31652e-06	1.61415e-06	1.1229e-06	7.79236e-07	5.38782e-07	3.7052e-07	2.52763e-07	1.70347e-07	1.12663e-07	7.22876e-08	4.40263e-08	2.42442e-08	1.03971e-08	4.69545e-09
197.321	9.54469e-05	8.83243e-05	7.17136e-05	5.38494e-05	3.89492e-05	2.76371e-05	1.9432e-05	1.36075e-05	9.51266e-06	6.64534e-06	4.64045e-06	3.23904e-06	2.25935e-06	1.57431e-06	1.09518e-06	7.60003e-07	5.25484e-07	3.61374e-07	2.46525e-07	1.66143e-07	1.09882e-07	7.05034e-08	4.29397e-08	2.36458e-08	1.01405e-08	4.57955e-09
205.835	9.3762e-05	8.66879e-05	7.02413e-05	5.26403e-05	3.8026e-05	2.69627e-05	1.89509e-05	1.32682e-05	9.2746e-06	6.47877e-06	4.52404e-06	3.15776e-06	2.20264e-06	1.53479e-06	1.06769e-06	7.40926e-07	5.12294e-07	3.52303e-07	2.40336e-07	1.61973e-07	1.07124e-07	6.87337e-08	4.18618e-08	2.30523e-08	9.88595e-09	4.4646e-09
214.715	9.20007e-05	8.49909e-05	6.87384e-05	5.14218e-05	3.71024e-05	2.62907e-05	1.84723e-05	1.29309e-05	9.03813e-06	6.31334e-06	4.40844e-06	3.07704e-06	2.14633e-06	1.49556e-06	1.0404e-06	7.21983e-07	4.99196e-07	3.43297e-07	2.34192e-07	1.57832e-07	1.04386e-07	6.69765e-08	4.07916e-08	2.24629e-08	9.63321e-09	4.35046e-09
223.975	9.01661e-05	8.32354e-05	6.72056e-05	5.01936e-05	3.61778e-05	2.56203e-05	1.79958e-05	1.25955e-05	8.80302e-06	6.14889e-06	4.29354e-06	2.99682e-06	2.09037e-06	1.45656e-06	1.01327e-06	7.03157e-07	4.86179e-07	3.34345e-07	2.28085e-07	1.53716e-07	1.01664e-07	6.523e-08	3.97279e-08	2.18772e-08	9.38202e-09	4.23702e-09
233.634	8.82614e-05	8.1424e-05	6.5644e-05	4.89556e-05	3.52517e-05	2.4951e-05	1.75208e-05	1.22614e-05	8.56894e-06	5.9852e-06	4.17918e-06	2.91698e-06	2.03467e-06	1.41775e-06	9.86267e-07	6.8442e-07	4.73224e-07	3.25436e-07	2.22008e-07	1.4962e-07	9.89547e-08	6.34919e-08	3.86694e-08	2.12943e-08	9.13203e-09	4.12412e-09
243.707	8.62903e-05	7.95593e-05	6.40543e-05	4.77076e-05	3.43235e-05	2.42824e-05	1.70471e-05	1.19283e-05	8.33571e-06	5.82213e-06	4.06527e-06	2.83745e-06	1.9792e-06	1.37909e-06	9.59374e-07	6.65758e-07	4.60321e-07	3.16562e-07	2.15954e-07	1.4554e-07	9.62565e-08	6.17607e-08	3.7615e-08	2.07136e-08	8.88303e-09	4.01167e-09
254.213	8.42567e-05	7.76443e-05	6.24378e-05	4.64495e-05	3.33928e-05	2.36138e-05	1.6574e-05	1.15961e-05	8.10311e-06	5.65953e-06	3.95168e-06	2.75816e-06	1.92388e-06	1.34055e-06	9.32561e-07	6.47151e-07	4.47456e-07	3.07715e-07	2.09919e-07	1.41473e-07	9.35663e-08	6.00346e-08	3.65637e-08	2.01347e-08	8.63477e-09	3.89955e-09
265.169	8.21645e-05	7.56819e-05	6.07956e-05	4.51814e-05	3.24592e-05	2.29449e-05	1.61014e-05	1.12643e-05	7.87091e-06	5.49723e-06	3.83833e-06	2.67903e-06	1.86868e-06	1.30208e-06	9.05804e-07	6.28583e-07	4.34617e-07	2.98886e-07	2.03896e-07	1.37414e-07	9.08818e-08	5.83121e-08	3.55147e-08	1.9557e-08	8.38702e-09	3.78767e-09
276.596	8.00179e-05	7.36755e-05	5.91293e-05	4.39034e-05	3.15224e-05	2.22753e-05	1.56289e-05	1.09328e-05	7.63897e-06	5.33514e-06	3.72512e-06	2.6e-06	1.81356e-06	1.26367e-06	8.79083e-07	6.1004e-07	4.21796e-07	2.90069e-07	1.97881e-07	1.3336e-07	8.82008e-08	5.65919e-08	3.4467e-08	1.89801e-08	8.13961e-09	3.67593e-09
288.513	7.78214e-05	7.16284e-05	5.74404e-05	4.2616e-05	3.05822e-05	2.16047e-05	1.51561e-05	1.06013e-05	7.40711e-06	5.17312e-06	3.61197e-06	2.52102e-06	1.75846e-06	1.22528e-06	8.52377e-07	5.91507e-07	4.08982e-07	2.81257e-07	1.9187e-07	1.29309e-07	8.55214e-08	5.48727e-08	3.34199e-08	1.84035e-08	7.89234e-09	3.56426e-09
300.943	7.55795e-05	6.95444e-05	5.57307e-05	4.13196e-05	2.96387e-05	2.0933e-05	1.4683e-05	1.02698e-05	7.17522e-06	5.01111e-06	3.49883e-06	2.44205e-06	1.70338e-06	1.1869e-06	8.25674e-07	5.72977e-07	3.9617e-07	2.72446e-07	1.85859e-07	1.25258e-07	8.28423e-08	5.31538e-08	3.2373e-08	1.7827e-08	7.6451e-09	3.45261e-09
313.905	7.32968e-05	6.7427e-05	5.40021e-05	4.00149e-05	2.86919e-05	2.02599e-05	1.42094e-05	9.93798e-06	6.94325e-06	4.84905e-06	3.38566e-06	2.36305e-06	1.64828e-06	1.1485e-06	7.98966e-07	5.54443e-07	3.83355e-07	2.63633e-07	1.79847e-07	1.21206e-07	8.01626e-08	5.14344e-08	3.13258e-08	1.72504e-08	7.3978e-09	3.34093e-09
327.425	7.09782e-05	6.52801e-05	5.22566e-05	3.87026e-05	2.77421e-05	1.95857e-05	1.37353e-05	9.60598e-06	6.71116e-06	4.68691e-06	3.27244e-06	2.28403e-06	1.59316e-06	1.1101e-06	7.72248e-07	5.35902e-07	3.70536e-07	2.54817e-07	1.73833e-07	1.17153e-07	7.74819e-08	4.97144e-08	3.02783e-08	1.66735e-08	7.15042e-09	3.22921e-09
341.524	6.86285e-05	6.31077e-05	5.04966e-05	3.73838e-05	2.67895e-05	1.89105e-05	1.32607e-05	9.27375e-06	6.47894e-06	4.52471e-06	3.15918e-06	2.20498e-06	1.53801e-06	1.07167e-06	7.45518e-07	5.17353e-07	3.57711e-07	2.45997e-07	1.67816e-07	1.13098e-07	7.48002e-08	4.79938e-08	2.92303e-08	1.60964e-08	6.90294e-09	3.11744e-09
356.229	6.62527e-05	6.0914e-05	4.87245e-05	3.60597e-05	2.58349e-05	1.82344e-05	1.27858e-05	8.94138e-06	6.24666e-06	4.36246e-06	3.04589e-06	2.12591e-06	1.48286e-06	1.03325e-06	7.18785e-07	4.98802e-07	3.44884e-07	2.37176e-07	1.61799e-07	1.09043e-07	7.2118e-08	4.62728e-08	2.81822e-08	1.55192e-08	6.65541e-09	3.00566e-09
371.565	6.38558e-05	5.87032e-05	4.69428e-05	3.47315e-05	2.48789e-05	1.75579e-05	1.23109e-05	8.60904e-06	6.01442e-06	4.20026e-06	2.93264e-06	2.04686e-06	1.42772e-06	9.94827e-07	6.92059e-07	4.80255e-07	3.32061e-07	2.28358e-07	1.55783e-07	1.04988e-07	6.94366e-08	4.45523e-08	2.71343e-08	1.49422e-08	6.40796e-09	2.8939e-09
387.56	6.14429e-05	5.64796e-05	4.51544e-05	3.3401e-05	2.39223e-05	1.68815e-05	1.18361e-05	8.27693e-06	5.78235e-06	4.03818e-06	2.81947e-06	1.96788e-06	1.37263e-06	9.56439e-07	6.65355e-07	4.61724e-07	3.19248e-07	2.19546e-07	1.49772e-07	1.00937e-07	6.67573e-08	4.28332e-08	2.60873e-08	1.43657e-08	6.1607e-09	2.78224e-09
404.241	5.90193e-05	5.42476e-05	4.33622e-05	3.20696e-05	2.29662e-05	1.62058e-05	1.13621e-05	7.94531e-06	5.55066e-06	3.87637e-06	2.70649e-06	1.88902e-06	1.31763e-06	9.18115e-07	6.38695e-07	4.43223e-07	3.06456e-07	2.1075e-07	1.43771e-07	9.6893e-08	6.40825e-08	4.1117e-08	2.50421e-08	1.379e-08	5.91385e-09	2.67076e-09
421.639	5.65901e-05	5.20117e-05	4.15692e-05	3.07395e-05	2.20118e-05	1.55316e-05	1.08892e-05	7.61454e-06	5.31957e-06	3.71498e-06	2.59381e-06	1.81038e-06	1.26277e-06	8.79893e-07	6.12105e-07	4.24772e-07	2.93698e-07	2.01976e-07	1.37785e-07	9.28593e-08	6.14147e-08	3.94053e-08	2.39996e-08	1.3216e-08	5.66766e-09	2.55958e-09
439.783	5.41607e-05	4.97766e-05	3.97787e-05	2.94125e-05	2.10602e-05	1.48597e-05	1.04179e-05	7.28499e-06	5.08933e-06	3.5542e-06	2.48156e-06	1.73203e-06	1.20813e-06	8.41813e-07	5.85615e-07	4.06389e-07	2.80988e-07	1.93235e-07	1.31823e-07	8.88407e-08	5.87569e-08	3.77e-08	2.2961e-08	1.2644e-08	5.42239e-09	2.44881e-09
458.707	5.17363e-05	4.75469e-05	3.7994e-05	2.80909e-05	2.0113e-05	1.41911e-05	9.94908e-06	6.95711e-06	4.86028e-06	3.39424e-06	2.36987e-06	1.65408e-06	1.15375e-06	8.03929e-07	5.59261e-07	3.88101e-07	2.68343e-07	1.84539e-07	1.2589e-07	8.48428e-08	5.61128e-08	3.60034e-08	2.19277e-08	1.2075e-08	5.17837e-09	2.33861e-09
478.442	4.93223e-05	4.53273e-05	3.62186e-05	2.67769e-05	1.91717e-05	1.35267e-05	9.48329e-06	6.6314e-06	4.63274e-06	3.23534e-06	2.25893e-06	1.57665e-06	1.09975e-06	7.66297e-07	5.33082e-07	3.69934e-07	2.55782e-07	1.75901e-07	1.19998e-07	8.08713e-08	5.34862e-08	3.43181e-08	2.09013e-08	1.15098e-08	4.93598e-09	2.22914e-09
499.025	4.6924e-05	4.31227e-05	3.44559e-05	2.5473e-05	1.82378e-05	1.28678e-05	9.02132e-06	6.30837e-06	4.40707e-06	3.07775e-06	2.1489e-06	1.49985e-06	1.04618e-06	7.28975e-07	5.07119e-07	3.51916e-07	2.43324e-07	1.67334e-07	1.14153e-07	7.69326e-08	5.08812e-08	3.26467e-08	1.98833e-08	1.09492e-08	4.69558e-09	2.12057e-09
520.492	4.45469e-05	4.09379e-05	3.27096e-05	2.41817e-05	1.73132e-05	1.22154e-05	8.56399e-06	5.98859e-06	4.18369e-06	2.92175e-06	2.03999e-06	1.42384e-06	9.9316e-07	6.92029e-07	4.81417e-07	3.34081e-07	2.30992e-07	1.58854e-07	1.08368e-07	7.30337e-08	4.83026e-08	3.09922e-08	1.88756e-08	1.03943e-08	4.45761e-09	2.0131e-09
542.88	4.21963e-05	3.87776e-05	3.09834e-05	2.29055e-05	1.63996e-05	1.15709e-05	8.11215e-06	5.67265e-06	3.96298e-06	2.76762e-06	1.93238e-06	1.34873e-06	9.40775e-07	6.55528e-07	4.56025e-07	3.1646e-07	2.18809e-07	1.50475e-07	1.02652e-07	6.91816e-08	4.57549e-08	2.93576e-08	1.78801e-08	9.8461e-09	4.2225e-09	1.90692e-09
566.229	3.98774e-05	3.66467e-05	2.9281e-05	2.16472e-05	1.54988e-05	1.09354e-05	7.66669e-06	5.36118e-06	3.7454e-06	2.61568e-06	1.8263e-06	1.27469e-06	8.8913e-07	6.19542e-07	4.30991e-07	2.99088e-07	2.06797e-07	1.42215e-07	9.70171e-08	6.53839e-08	4.32432e-08	2.7746e-08	1.68985e-08	9.30561e-09	3.99071e-09	1.80225e-09
590.581	3.75955e-05	3.45499e-05	2.76061e-05	2.04092e-05	1.46127e-05	1.03103e-05	7.2285e-06	5.0548e-06	3.53137e-06	2.46622e-06	1.72194e-06	1.20186e-06	8.38327e-07	5.84143e-07	4.06366e-07	2.81999e-07	1.94982e-07	1.34089e-07	9.1474e-08	6.16482e-08	4.07725e-08	2.61607e-08	1.5933e-08	8.77393e-09	3.7627e-09	1.69927e-09
615.978	3.53559e-05	3.24919e-05	2.59622e-05	1.91943e-05	1.37431e-05	9.69688e-06	6.79851e-06	4.75414e-06	3.32135e-06	2.31955e-06	1.61954e-06	1.13039e-06	7.88474e-07	5.49406e-07	3.82201e-07	2.6523e-07	1.83387e-07	1.26115e-07	8.60344e-08	5.79822e-08	3.83479e-08	2.46051e-08	1.49856e-08	8.25218e-09	3.53895e-09	1.59823e-09
642.466	3.31635e-05	3.04774e-05	2.43531e-05	1.80052e-05	1.28919e-05	9.09645e-06	6.37761e-06	4.45985e-06	3.11576e-06	2.17597e-06	1.5193e-06	1.06042e-06	7.39674e-07	5.15403e-07	3.58546e-07	2.48815e-07	1.72037e-07	1.1831e-07	8.07097e-08	5.43937e-08	3.59746e-08	2.30822e-08	1.40581e-08	7.74145e-09	3.31992e-09	1.49931e-09
670.091	3.10232e-05	2.85108e-05	2.27823e-05	1.68443e-05	1.2061e-05	8.51029e-06	5.96672e-06	4.17254e-06	2.91505e-06	2.03581e-06	1.42144e-06	9.9212e-07	6.92032e-07	4.82206e-07	3.35453e-07	2.32789e-07	1.60957e-07	1.1069e-07	7.55114e-08	5.08903e-08	3.36575e-08	2.15956e-08	1.31527e-08	7.24285e-09	3.10609e-09	1.40274e-09
698.901	2.89397e-05	2.65964e-05	2.12531e-05	1.57142e-05	1.12521e-05	7.93964e-06	5.56669e-06	3.89282e-06	2.71965e-06	1.89935e-06	1.32616e-06	9.25622e-07	6.45648e-07	4.49886e-07	3.12969e-07	2.17186e-07	1.50169e-07	1.03271e-07	7.04503e-08	4.74795e-08	3.14017e-08	2.01482e-08	1.22711e-08	6.7574e-09	2.89791e-09	1.30873e-09
728.949	2.69176e-05	2.47382e-05	1.97689e-05	1.46172e-05	1.04669e-05	7.38571e-06	5.17837e-06	3.62129e-06	2.52996e-06	1.76688e-06	1.23367e-06	8.61069e-07	6.00621e-07	4.18512e-07	2.91143e-07	2.0204e-07	1.39696e-07	9.60692e-08	6.55373e-08	4.41684e-08	2.92118e-08	1.87431e-08	1.14154e-08	6.28616e-09	2.69582e-09	1.21746e-09
760.286	2.49609e-05	2.29403e-05	1.83326e-05	1.35557e-05	9.70696e-06	6.84962e-06	4.80255e-06	3.35851e-06	2.34638e-06	1.63868e-06	1.14416e-06	7.98592e-07	5.57042e-07	3.88146e-07	2.70019e-07	1.87381e-07	1.2956e-07	8.90989e-08	6.07822e-08	4.09637e-08	2.70923e-08	1.73832e-08	1.05871e-08	5.83007e-09	2.50022e-09	1.12913e-09
792.969	2.30736e-05	2.1206e-05	1.69472e-05	1.25316e-05	8.9739e-06	6.33245e-06	4.43999e-06	3.10498e-06	2.16927e-06	1.51499e-06	1.0578e-06	7.38317e-07	5.14998e-07	3.58851e-07	2.49639e-07	1.73239e-07	1.19782e-07	8.23742e-08	5.61947e-08	3.7872e-08	2.50476e-08	1.60712e-08	9.78807e-09	5.39005e-09	2.31152e-09	1.04391e-09
827.055	2.12592e-05	1.95387e-05	1.56152e-05	1.15471e-05	8.26903e-06	5.83515e-06	4.09136e-06	2.86119e-06	1.99896e-06	1.39605e-06	9.74757e-07	6.80355e-07	4.74568e-07	3.30679e-07	2.30042e-07	1.59639e-07	1.10379e-07	7.59076e-08	5.17833e-08	3.48989e-08	2.30813e-08	1.48096e-08	9.01968e-09	4.96691e-09	2.13006e-09	9.61958e-10
862.605	1.95208e-05	1.79413e-05	1.4339e-05	1.06036e-05	7.59361e-06	5.35862e-06	3.75727e-06	2.62758e-06	1.83575e-06	1.28207e-06	8.95175e-07	6.2481e-07	4.35824e-07	3.03683e-07	2.11261e-07	1.46606e-07	1.01367e-07	6.97106e-08	4.75557e-08	3.20498e-08	2.11969e-08	1.36005e-08	8.28332e-09	4.56142e-09	1.95616e-09	8.83424e-10
899.68	1.78613e-05	1.64162e-05	1.31205e-05	9.70285e-06	6.94869e-06	4.90359e-06	3.43825e-06	2.40449e-06	1.6799e-06	1.17323e-06	8.19181e-07	5.71768e-07	3.98827e-07	2.77903e-07	1.93327e-07	1.34161e-07	9.27623e-08	6.37928e-08	4.35187e-08	2.93291e-08	1.93975e-08	1.2446e-08	7.58015e-09	4.1742e-09	1.79011e-09	8.08431e-10
938.347	1.62829e-05	1.49657e-05	1.19615e-05	8.84598e-06	6.33518e-06	4.47071e-06	3.13476e-06	2.19226e-06	1.53163e-06	1.06968e-06	7.46884e-07	5.21307e-07	3.63629e-07	2.53377e-07	1.76265e-07	1.2232e-07	8.45758e-08	5.81629e-08	3.96781e-08	2.67407e-08	1.76856e-08	1.13476e-08	6.91118e-09	3.80582e-09	1.63212e-09	7.37084e-10
978.674	1.47873e-05	1.35912e-05	1.08632e-05	8.034e-06	5.75378e-06	4.06048e-06	2.84714e-06	1.99113e-06	1.39111e-06	9.71551e-07	6.78365e-07	4.73483e-07	3.3027e-07	2.30133e-07	1.60095e-07	1.11099e-07	7.68171e-08	5.28272e-08	3.60381e-08	2.42876e-08	1.60632e-08	1.03066e-08	6.27717e-09	3.45668e-09	1.4824e-09	6.69467e-10
1020.73	1.33759e-05	1.22941e-05	9.82669e-06	7.26762e-06	5.20502e-06	3.67326e-06	2.57565e-06	1.80128e-06	1.25848e-06	8.78919e-07	6.13688e-07	4.2834e-07	2.98782e-07	2.08192e-07	1.44832e-07	1.00507e-07	6.94933e-08	4.77907e-08	3.26023e-08	2.19721e-08	1.45318e-08	9.32396e-09	5.67871e-09	3.12712e-09	1.34107e-09	6.0564e-10
1064.6	1.20495e-05	1.10751e-05	8.8525e-06	6.54728e-06	4.68921e-06	3.30929e-06	2.32046e-06	1.62282e-06	1.1338e-06	7.91844e-07	5.5289e-07	3.85905e-07	2.69182e-07	1.87566e-07	1.30483e-07	9.05499e-08	6.26088e-08	4.30562e-08	2.93724e-08	1.97953e-08	1.30921e-08	8.40026e-09	5.11613e-09	2.81733e-09	1.20821e-09	5.45641e-10
1110.34	1.08082e-05	9.93427e-06	7.9408e-06	5.87313e-06	4.20645e-06	2.96863e-06	2.0816e-06	1.45578e-06	1.0171e-06	7.10343e-07	4.95984e-07	3.46186e-07	2.41477e-07	1.68262e-07	1.17054e-07	8.12304e-08	5.6165e-08	3.86248e-08	2.63494e-08	1.7758e-08	1.17447e-08	7.5357e-09	4.58957e-09	2.52737e-09	1.08386e-09	4.89483e-10
1158.06	9.65184e-06	8.87146e-06	7.09141e-06	5.24502e-06	3.75664e-06	2.65121e-06	1.85905e-06	1.30014e-06	9.0836e-07	6.34401e-07	4.4296e-07	3.09177e-07	2.15662e-07	1.50274e-07	1.0454e-07	7.25464e-08	5.01607e-08	3.44956e-08	2.35325e-08	1.58596e-08	1.04891e-08	6.73009e-09	4.09893e-09	2.25718e-09	9.6799e-10	4.37155e-10
1207.82	8.57951e-06	7.88589e-06	6.30371e-06	4.6625e-06	3.33948e-06	2.35683e-06	1.65263e-06	1.15579e-06	8.07509e-07	5.63968e-07	3.93781e-07	2.74851e-07	1.91718e-07	1.3359e-07	9.2934e-08	6.44922e-08	4.45918e-08	3.06658e-08	2.09199e-08	1.40988e-08	9.32459e-09	5.98291e-09	3.64386e-09	2.00658e-09	8.60523e-10	3.88621e-10
1259.71	7.5899e-06	6.97633e-06	5.57674e-06	4.12488e-06	2.95445e-06	2.08511e-06	1.46211e-06	1.02255e-06	7.14422e-07	4.98956e-07	3.48388e-07	2.43168e-07	1.69618e-07	1.18191e-07	8.22212e-08	5.7058e-08	3.94515e-08	2.71309e-08	1.85084e-08	1.24736e-08	8.24972e-09	5.29324e-09	3.22382e-09	1.77528e-09	7.61328e-10	3.43824e-10
1313.83	6.68116e-06	6.1411e-06	4.90915e-06	3.63115e-06	2.60085e-06	1.83558e-06	1.28714e-06	9.00183e-07	6.2893e-07	4.39249e-07	3.06699e-07	2.1407e-07	1.49321e-07	1.04048e-07	7.23824e-08	5.02303e-08	3.47307e-08	2.38844e-08	1.62937e-08	1.0981e-08	7.26255e-09	4.65985e-09	2.83805e-09	1.56285e-09	6.70226e-10	3.02681e-10
1370.28	5.851e-06	5.37808e-06	4.29925e-06	3.18008e-06	2.27779e-06	1.60759e-06	1.12728e-06	7.88382e-07	5.50819e-07	3.84696e-07	2.68609e-07	1.87484e-07	1.30777e-07	9.11257e-08	6.33931e-08	4.39921e-08	3.04174e-08	2.09181e-08	1.42701e-08	9.61724e-09	6.36059e-09	4.08113e-09	2.48559e-09	1.36875e-09	5.86989e-10	2.65091e-10
1429.15	5.09668e-06	4.68475e-06	3.74505e-06	2.77019e-06	1.98422e-06	1.40041e-06	9.82e-07	6.86782e-07	4.79836e-07	3.35121e-07	2.33994e-07	1.63323e-07	1.13924e-07	7.93826e-08	5.52238e-08	3.8323e-08	2.64976e-08	1.82225e-08	1.24312e-08	8.3779e-09	5.54093e-09	3.55521e-09	2.16528e-09	1.19237e-09	5.11346e-10	2.30929e-10
1490.55	4.41507e-06	4.05825e-06	3.24426e-06	2.39978e-06	1.71893e-06	1.21318e-06	8.50713e-07	5.94966e-07	4.15687e-07	2.90319e-07	2.02712e-07	1.41489e-07	9.86937e-08	6.87702e-08	4.78411e-08	3.31997e-08	2.29552e-08	1.57864e-08	1.07693e-08	7.25788e-09	4.80018e-09	3.07992e-09	1.87581e-09	1.03296e-09	4.42986e-10	2.00057e-10
1554.58	3.80269e-06	3.49538e-06	2.79432e-06	2.06699e-06	1.48056e-06	1.04495e-06	7.32752e-07	5.12468e-07	3.58048e-07	2.50064e-07	1.74604e-07	1.21871e-07	8.50092e-08	5.92348e-08	4.12077e-08	2.85964e-08	1.97724e-08	1.35975e-08	9.27606e-09	6.25154e-09	4.13461e-09	2.65288e-09	1.61572e-09	8.89737e-10	3.81563e-10	1.72318e-10
1621.37	3.2558e-06	2.9927e-06	2.39248e-06	1.76976e-06	1.26767e-06	8.94703e-07	6.27396e-07	4.38785e-07	3.06568e-07	2.14111e-07	1.495e-07	1.04348e-07	7.27869e-08	5.07182e-08	3.5283e-08	2.44849e-08	1.69296e-08	1.16425e-08	7.94239e-09	5.35271e-09	3.54015e-09	2.27145e-09	1.38342e-09	7.61814e-10	3.26704e-10	1.47543e-10
1691.02	2.77041e-06	2.54654e-06	2.03582e-06	1.50595e-06	1.07871e-06	7.61341e-07	5.33879e-07	3.73383e-07	2.60874e-07	1.82197e-07	1.27217e-07	8.87952e-08	6.19379e-08	4.31586e-08	3.0024e-08	2.08354e-08	1.44062e-08	9.90718e-09	6.75857e-09	4.55489e-09	3.01249e-09	1.93289e-09	1.17722e-09	6.48265e-10	2.78008e-10	1.25552e-10
1763.66	2.34235e-06	2.15308e-06	1.72128e-06	1.27329e-06	9.12061e-07	6.43723e-07	4.51403e-07	3.15701e-07	2.20573e-07	1.54051e-07	1.07564e-07	7.5078e-08	5.23697e-08	3.64914e-08	2.53859e-08	1.76167e-08	1.21807e-08	8.37671e-09	5.7145e-09	3.85125e-09	2.54712e-09	1.6343e-09	9.95361e-10	5.48121e-10	2.35061e-10	1.06156e-10
1839.42	1.96735e-06	1.80838e-06	1.44573e-06	1.06945e-06	7.6606e-07	5.40679e-07	3.79146e-07	2.65167e-07	1.85266e-07	1.29392e-07	9.03464e-08	6.30603e-08	4.39869e-08	3.06503e-08	2.13224e-08	1.47968e-08	1.0231e-08	7.03586e-09	4.79978e-09	3.23478e-09	2.1394e-09	1.3727e-09	8.36034e-10	4.60383e-10	1.97435e-10	8.91639e-11
1918.43	1.64108e-06	1.50848e-06	1.20597e-06	8.92108e-07	6.39028e-07	4.51023e-07	3.16275e-07	2.21197e-07	1.54545e-07	1.07936e-07	7.53653e-08	5.26037e-08	3.66931e-08	2.55679e-08	1.77867e-08	1.23433e-08	8.53448e-09	5.86919e-09	4.00389e-09	2.6984e-09	1.78465e-09	1.14508e-09	6.97405e-10	3.84044e-10	1.64697e-10	7.43789e-11
2000.83	1.35923e-06	1.2494e-06	9.98857e-07	7.38899e-07	5.29284e-07	3.73567e-07	2.61961e-07	1.83211e-07	1.28005e-07	8.94005e-08	6.24229e-08	4.35702e-08	3.03918e-08	2.11772e-08	1.47323e-08	1.02236e-08	7.06887e-09	4.86128e-09	3.31631e-09	2.235e-09	1.47817e-09	9.48437e-10	5.7764e-10	3.18092e-10	1.36414e-10	6.1606e-11
2086.77	1.11753e-06	1.02724e-06	8.21245e-07	6.07514e-07	4.35173e-07	3.07144e-07	2.15383e-07	1.50635e-07	1.05245e-07	7.35047e-08	5.13239e-08	3.58232e-08	2.49881e-08	1.74118e-08	1.21128e-08	8.40578e-09	5.812e-09	3.99693e-09	2.72666e-09	1.83761e-09	1.21535e-09	7.79802e-10	4.74934e-10	2.61535e-10	1.12159e-10	5.06522e-11
2176.4	9.11838e-07	8.38167e-07	6.70092e-07	4.95701e-07	3.55081e-07	2.50616e-07	1.75743e-07	1.22911e-07	8.58757e-08	5.99767e-08	4.18781e-08	2.92302e-08	2.03892e-08	1.42073e-08	9.88353e-09	6.85876e-09	4.74234e-09	3.26132e-09	2.22484e-09	1.49941e-09	9.91674e-10	6.36285e-10	3.87526e-10	2.13401e-10	9.1517e-11	4.133e-11
